store,websites,attribute_set,type,category_ids,sku,has_options,name,url_key,color,product_type_all,product_type_url,vendor_sku,shipping_days,shipping_time_filter,vendor,msrp_price,price,cost,status,visibility,enable_googlecheckout,size,extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,vendor_shipping_days,vendor_id,warehouse_code,gender,manage_stock,use_config_manage_stock,floor_type
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,11",INS112940,0,Floral Jadau Gold-Plated Silver Handcrafted Pendant with Chain (Set of 2),floral-jadau-gold-plated-silver-handcrafted-pendant-with-chain-(set of 2)-ins112940,Gold,Pendant with chain,jewelry/silver/pendants,INS112940,30,30 days,Prateek,,13100,2940,2,4,0,ONESIZE,0,0,1,Non Returnable,Jadau silver floral pendant handcrafted by skilled artisans in South India featuring semi precious stones and bead drop<ul><li>Color: Gold</li></ul>,,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,11",INS152058,0,Leaf Jadau Gold-Plated Silver Handcrafted Pendant with Chain (Set of 2),leaf-jadau-gold-plated-silver-handcrafted-pendant-with-chain-(set of 2)-ins152058,Gold,Pendant with chain,jewelry/silver/pendants,INS152058,30,30 days,Prateek,,10150,2058,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by leaves, Jadau silver pendant handcrafted by skilled artisans in South India featuring semi precious stones and bead drop<ul><li>Color: Gold</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,11",INS83318,0,Bloom Jadau Gold-Plated Silver Handcrafted Pendant with Chain (Set of 2),bloom-jadau-gold-plated-silver-handcrafted-pendant-with-chain-(set of 2)-ins83318,Gold,Pendant with chain,jewelry/silver/pendants,INS83318,30,30 days,Prateek,,14350,3318,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by spring blooms, Jadau silver pendant handcrafted by skilled artisans in South India featuring semi precious stones and bead drop<ul><li>Color: Gold</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,11",INS132240,0,Peacock Feather Jadau Gold-Plated Silver Handcrafted Pendant with Chain (Set of 2),peacock-feather-jadau-gold-plated-silver-handcrafted-pendant-with-chain-(set of 2)-ins132240,Gold,Pendant with chain,jewelry/silver/pendants,INS132240,30,30 days,Prateek,,10750,2240,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by peacock feathers, Jadau silver pendant handcrafted by skilled artisans in South India featuring semi precious stones and bead drop<ul><li>Color: Gold</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,11",INS121890,0,Mughal Jadau Gold-Plated Silver Handcrafted Pendant with Chain (Set of 2),mughal-jadau-gold-plated-silver-handcrafted-pendant-with-chain-(set of 2)-ins121890,Gold,Pendant with chain,jewelry/silver/pendants,INS121890,30,30 days,Prateek,,9600,1890,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by Mughal architecture, Jadau silver floral pendant handcrafted by skilled artisans in South India featuring semi precious stones and bead drop<ul><li>Color: Gold</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS64760,0,Gold-Plated Silver Engraved Nakashi Earrings with Coins,gold-plated-silver-engraved-nakashi-earrings-with-coins-ins64760,Gold,Earrings,jewelry/silver/earrings,INS64760,30,30 days,Prateek,,15850,4760,2,4,0,ONESIZE,0,0,1,Non Returnable,"handcrafted in South India, gold plated silver engraved temple earrings adorned with Nakashi work, coins and semi precious stones<ul><li>Color: Gold</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,11",INS171300,0,Gold-Plated Silver Beaded Chain,gold-plated-silver-beaded-chain-ins171300,Gold,Chain,jewelry/silver/pendants,INS171300,30,30 days,Prateek,,3400,1300,2,4,0,ONESIZE,0,0,1,Non Returnable,gold-plated silver beaded chain handcrafted in South India<ul><li>Color: Gold</li></ul>,,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS261764,0,Dual Tone Silver Earrings with Rawa Work,dual-tone-silver-earrings-with-rawa-work-ins261764,Silver,Earrings,jewelry/silver/earrings,INS261764,30,30 days,Prateek,,5900,1764,2,4,0,ONESIZE,0,0,1,Non Returnable,"two tone silver earrings featuring floral etchings and rawa work, handcrafted in Jaipur<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS271944,0,Peacock Dual Tone Silver Earrings,peacock-dual-tone-silver-earrings-ins271944,Silver,Earrings,jewelry/silver/earrings,INS271944,30,30 days,Prateek,,6500,1944,2,4,0,ONESIZE,0,0,1,Non Returnable,handcrafted two tone silver earrings showcasing peacock and flower motif and bead drop from Jaipur<ul><li>Color: Silver</li></ul>,,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
"store_us,store_in","app_us,app_in",Jewelry,simple,"15,16,3,9,10",INS224723,0,Dual Tone Handcrafted Silver Etched Rawa Earrings,dual-tone-handcrafted-silver-etched-rawa-earrings-ins224723,Silver,Earrings,jewelry/silver/earrings,INS224723,30,30 days,Prateek,,15690,4723,2,4,0,ONESIZE,0,0,1,Non Returnable,"Inspired by flora and fauna, handcrafted two tone silver-etched earrings with rawa work from Jaipur<ul><li>Color: Silver</li></ul>",,92.5 Sterling Silver,10,0,10,0,0,10,10,10,0,10,1,10,0,1,1,,,,,,,,0,Indiancultr,,,,,Women,10,10,
