store,websites,attribute_set,type,category_ids,sku,has_options,name,url_key,color,product_type_all,product_type_url,vendor_sku,shipping_days,shipping_time_filter,vendor,msrp_price,price,cost,status,visibility,enable_googlecheckout,size,extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,vendor_shipping_days,vendor_id,warehouse_code,gender,manage_stock,use_config_manage_stock,floor_type,vendor_code
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA033,0,Green Hand-embroidered Clutch with Gemstones,green-hand-embroidered-clutch-with-gemstones-ba033,"Green, Golden",Clutch,accessories/bags,BA033,10,10 days,Bonitoange,,3375,1350,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Green, Golden</li><li>Measurements: One Size</li><li>Material(s): Polyester, Semi-precious Stones</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,20,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA034,0,Black Hand-embroidered Clutch with Sequins & Beads,black-hand-embroidered-clutch-with-sequins-&-beads-ba034,"Silver, Black ",Clutch,accessories/bags,BA034,10,10 days,Bonitoange,,2750,1100,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Silver, Black </li><li>Measurements: One Size</li><li>Material(s): Polyester, Sequins, Beads</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,20,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA035,0,Purple Hand-embroidered Clutch with Sequins & Beads,purple-hand-embroidered-clutch-with-sequins-&-beads-ba035,Purple ,Clutch,accessories/bags,BA035,10,10 days,Bonitoange,,2750,1100,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Purple </li><li>Measurements: One Size</li><li>Material(s): Polyester, Sequins, Beads</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,9,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA036,0,Metallic Hand-embroidered Clutch with Gemstones,metallic-hand-embroidered-clutch-with-gemstones-ba036,Silver,Clutch,accessories/bags,BA036,10,10 days,Bonitoange,,3375,1350,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Silver</li><li>Measurements: One Size</li><li>Material(s): Polyester, Semi-precious Stones</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,30,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA037,0,Multicolored Hand-embroidered Beaded Clutch with Chevron Design,multicolored-hand-embroidered-beaded-clutch-with-chevron-design-ba037,Multicolor,Clutch,accessories/bags,BA037,10,10 days,Bonitoange,,3125,1250,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Multicolor</li><li>Measurements: One Size</li><li>Material(s): Polyester, Beads</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,12,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA038,,Blue Hand-embroidered Beaded Clutch with Star Design,blue-hand-embroidered-beaded-clutch-with-star-design-ba038,Navy Blue ,Clutch,accessories/bags,BA038,10,10 days,Bonitoange,,3125,1250,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Navy Blue </li><li>Measurements: One Size</li><li>Material(s): Polyester, Beads</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,20,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA039,,Black Oval Hand-embroidered Beaded Clutch,black-oval-hand-embroidered-beaded-clutch-ba039,"Black, Dull Golden",Clutch,accessories/bags,BA039,10,10 days,Bonitoange,,3500,1400,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Black, Dull Golden</li><li>Measurements: One Size</li><li>Material(s): Polyester, Beads</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,20,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA040,,"Pink, Purple Hand-embroidered Geometric Clutch with Sequins & Beads","pink,-purple-hand-embroidered-geometric-clutch-with-sequins-&-beads-ba040","Pink, Purple",Clutch,accessories/bags,BA040,10,10 days,Bonitoange,,2750,1100,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Pink, Purple</li><li>Measurements: One Size</li><li>Material(s): Polyester, Sequins, Beads</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,10,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA041,,Magenta Hand-embroidered Clutch with Pearls,magenta-hand-embroidered-clutch-with-pearls-ba041,Magenta,Clutch,accessories/bags,BA041,10,10 days,Bonitoange,,3500,1400,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Magenta</li><li>Measurements: One Size</li><li>Material(s): Polyester, Pearls</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,18,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
"store_us,store_in","app_us,app_in",Accessories,simple,"15,18,49,21,22",BA042,,"Purple, Golden Hand-embroidered Clutch with Beads","purple,-golden-hand-embroidered-clutch-with-beads-ba042","Purple, Golden",Clutch,accessories/bags,BA042,10,10 days,Bonitoange,,2500,1000,2,4,0,One Size,0,0,1,Returnable,"This exquisite hand-embroidered clutch is perfect for a brunch or an evening soiree. It comes with a matching long chain.<ul><li>Color: Purple, Golden</li><li>Measurements: One Size</li><li>Material(s): Polyester, Beads</li><li>Care: Clean it gently with luke warm water using a soft white cotton cloth. Keep it stored in the dust cover provided.</li><li>Weight (GRAMS): 500 - 700</li></ul>",,Brass,30,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Bonito Ange,,,Bonito Ange,EX_FC_VL_DEL_KAP,Women,1,1,,IC000000
