store,websites,attribute_set,type,category_ids,sku,has_options,name,url_key,color,product_type_all,product_type_url,vendor_sku,shipping_days,shipping_time_filter,vendor,msrp_price,price,cost,status,visibility,enable_googlecheckout,size,extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,vendor_shipping_days,vendor_id,warehouse_code,gender,manage_stock,use_config_manage_stock,floor_type,vendor_code
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT1041037,0,"Pink, Blue Floral Metal Candle Holders (Set of 8)","pink,-blue-floral-metal-candle-holders-(set8)-SUT1041037","Pink, Blue",Candle Holder,home/festive,1041037,10,10 days,Sutra,,1999,594,2,4,0,"Dia-3.5’’, H-1.5’’",0,0,1,Non Returnable,"Cute flower-shaped candle holders, a lovely addition to any home.<ul><li>Color: Pink, Blue</li><li>Measurements (inches): Dia-3.5’’, H-1.5’’</li><li>Material(s): Metal</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","Dia-3.5’’, H-1.5’’",Metal,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT1031060,0,Reial Metal Candle Holders (Set of 4),reial-metal-candle-holders-(set4)-SUT1031060,"Grey, Silver",Candle Holder,home/festive,1031060,10,10 days,Sutra,,1499,220,2,4,0,"Big H-12, W-3, L-3, Small H-9, W-2, L-2",0,0,1,Non Returnable,"These metal pieces with antique silver finish and swirl design are perfect mood lights for the dining room, bedroom, or entryway.<ul><li>Color: Grey, Silver</li><li>Measurements (inches): Big H-12, W-3, L-3, Small H-9, W-2, L-2</li><li>Material(s): Antique Silver Finish, Metal</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","Big H-12, W-3, L-3, Small H-9, W-2, L-2","Antique Silver Finish, Metal",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT1041036,0,Piazze Candeliere Silver and Metal Hurricanes (Set of 4),piazze-candeliere-silver-and-metal-hurricanes-(set4)-SUT1041036,Silver,Piazze Candeliere,home/festive,1041036,10,10 days,Sutra,,1999,500,2,4,0,"Large-H-6.6’’ Dia-Large-3.5’', Small-H-4’’, Dia-3.5’’",0,0,1,Non Returnable,"These elegant silver and metal hurricanes can be set on a tabletop to provide a warm glow.<ul><li>Color: Silver</li><li>Measurements (inches): Large-H-6.6’’ Dia-Large-3.5’', Small-H-4’’, Dia-3.5’’</li><li>Material(s): Silver, Metal</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","Large-H-6.6’’ Dia-Large-3.5’', Small-H-4’’, Dia-3.5’’","Silver, Metal",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT141159,0,Martillabo Silver and Metal Lamp with Black Shade,martillabo-silver-and-metal-lamp-with-black-shade-SUT141159,"Black, Silver",Lamp,home/festive,141159,10,10 days,Sutra,,3299,1200,2,4,0,"H-11’', Dia-8’’",0,0,1,Non Returnable,"This silver and metal lamp with elegant hammered texture, nickel finish and versatile shape complements any space. It comes with a black shade.<ul><li>Color: Black, Silver</li><li>Measurements (inches): H-11’', Dia-8’’</li><li>Material(s): Silver, Nickle Finish, Metal</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-11’', Dia-8’’","Silver, Nickle Finish, Metal",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT141160,0,"Altitudo Silver, Metal Lamp with White Shade","altitudo-silver,-metal-lamp-with-white-shade-SUT141160","White, Silver",Lamp,home/festive,141160,10,10 days,Sutra,,3499,1300,2,4,0,"H-22.5’’, Base Dia-4.5’’",0,0,1,Non Returnable,"Give your room a makeover with this stunning silver, metal lamp with white shade and rectangular steel base. The lamp will add focus lighting and a decorative element.<ul><li>Color: White, Silver</li><li>Measurements (inches): H-22.5’’, Base Dia-4.5’’</li><li>Material(s): Silver, Metal</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-22.5’’, Base Dia-4.5’’","Silver, Metal",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT121004,0,"Black, White Floral Wood and Cloth Wall Paintings (Set of 4)","black,-white-floral-wood-and-cloth-wall-paintings-(set4)-SUT121004","Black, White",Wall Painting,home/festive,121004,10,10 days,Sutra,,1499,150,2,4,0,"H-10’’, W-10’’",0,0,1,Non Returnable,"Elegant wall panels in wood and cloth adorned with floral design for stylish homes.<ul><li>Color: Black, White</li><li>Measurements (inches): H-10’’, W-10’’</li><li>Material(s): Wood, Cloth</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-10’’, W-10’’","Wood, Cloth",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT121006,0,"Black, Red Floral Wood and Cloth Wall Paintings (Set of 4)","black,-red-floral-wood-and-cloth-wall-paintings-(set4)-SUT121006","Black, Red",Wall Painting,home/festive,121006,10,10 days,Sutra,,1499,150,2,4,0,"H-10’’, W-10’’",0,0,1,Non Returnable,"Elegant wall panels in wood and cloth adorned with floral design for stylish homes.<ul><li>Color: Black, Red</li><li>Measurements (inches): H-10’’, W-10’’</li><li>Material(s): Wood, Cloth</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-10’’, W-10’’","Wood, Cloth",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT121011,0,"Red, White Floral Wood and Cloth Wall Paintings (Set of 4)","red,-white-floral-wood-and-cloth-wall-paintings-(set4)-SUT121011","Red, White",Wall Painting,home/festive,121011,10,10 days,Sutra,,1499,150,2,4,0,"H-10’’, W-10’’",0,0,1,Non Returnable,"Elegant wall panels in wood and cloth adorned with floral design for stylish homes.<ul><li>Color: Red, White</li><li>Measurements (inches): H-10’’, W-10’’</li><li>Material(s): Wood, Cloth</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-10’’, W-10’’","Wood, Cloth",5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511011,0,Houten Black Wood Photo Frames (Set of 4),houten-black-wood-photo-frames-(set4)-SUT511011,Black,Photo Frame,home/festive,511011,10,10 days,Sutra,,1199,128,2,4,0,"H-2.5'', W-2''",0,0,1,Non Returnable,"Display your photos or art in style! These lovely wood photo frames feature a beautiful pattern.<ul><li>Color: Black</li><li>Measurements (inches): H-2.5'', W-2''</li><li>Material(s): Wood</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-2.5'', W-2''",Wood,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
"store_in,india_m_sv","app_in,india_m_web",Home,simple,"15,38,42,40,43",SUT511143,0,"White, Pink Wood Photo Frames (Set of 2)","white,-pink-wood-photo-frames-(set2)-SUT511143","White, Pink",Photo Frame,home/festive,511143,10,10 days,Sutra,,1499,216,2,4,0,"H-8.8’’, L-6.8’, ’W-0.5’’",0,0,1,Non Returnable,"Display your photos or art in style! These lovely wood photo frames feature a beautiful pattern.<ul><li>Color: White, Pink</li><li>Measurements (inches): H-8.8’’, L-6.8’, ’W-0.5’’</li><li>Material(s): Wood</li><li>Care:NA</li><li>Weight (GRAMS): NA</li></ul>","H-8.8’’, L-6.8’, ’W-0.5’’",Wood,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,,,,0,Indiancultr,,,Sutra,EX_FC_VL_DEL_KAP,,1,1,,EX000000
