store,websites,sku,cost,price,shipping_days,shipping_time_filter
"store_us,global_m_sv","app_us,global_m_web",SH2269PINXL,8000,291,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2269PIN,8000,291,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2271ORAS,9999,364,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2271ORAM,9999,364,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2271ORAL,9999,364,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2271ORAXL,9999,364,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2271ORA,9999,364,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2268BLUS,8500,309,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2268BLUM,8500,309,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2268BLUL,8500,309,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2268BLUXL,8500,309,30,4 to 5 Weeks
"store_us,global_m_sv","app_us,global_m_web",SH2268BLU,8500,309,30,4 to 5 Weeks
