store,websites,attribute_set,type,category_ids,Parent,sku,itemsize,has_options,name,url_key,product_type_all,product_type_url,fashion_style,color,vendor_sku,vendor,msrp_price,price,cost,shipping_days,shipping_time_filter,status,visibility,enable_googlecheckout,size,",",extended_delivery,pre_order_item,is_product_new,is_returnable,description,tab_sizing,tab_details,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,weight,image,meta_keyword,meta_description,meta_title,merchandiser_name,configurable_attributes,simples_skus,tax_class_id,designer_brand_name,designer_cat_url,warehouse_code,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,vendor_code,fit_guide
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW035,RSRW035XS,Blouse-XS,0,Blue Georgette Saree Gown with Crystals (Set of 2),blue-georgette-saree-gown-with-crystals-(setof2)-rsrw035,Saree Gown,clothing/sarees,Ethnic Wear,Blue,RSRW035,Regalia,,12200,7930,40,5 to 6 Weeks,1,1,No,Blouse-XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW035,RSRW035S,Blouse-S,0,Blue Georgette Saree Gown with Crystals (Set of 2),blue-georgette-saree-gown-with-crystals-(setof2)-rsrw035,Saree Gown,clothing/sarees,Ethnic Wear,Blue,RSRW035,Regalia,,12200,7930,40,5 to 6 Weeks,1,1,No,Blouse-S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW035,RSRW035M,Blouse-M,0,Blue Georgette Saree Gown with Crystals (Set of 2),blue-georgette-saree-gown-with-crystals-(setof2)-rsrw035,Saree Gown,clothing/sarees,Ethnic Wear,Blue,RSRW035,Regalia,,12200,7930,40,5 to 6 Weeks,1,1,No,Blouse-M,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW035,RSRW035L,Blouse-L,0,Blue Georgette Saree Gown with Crystals (Set of 2),blue-georgette-saree-gown-with-crystals-(setof2)-rsrw035,Saree Gown,clothing/sarees,Ethnic Wear,Blue,RSRW035,Regalia,,12200,7930,40,5 to 6 Weeks,1,1,No,Blouse-L,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW035,RSRW035XL,Blouse-XL,0,Blue Georgette Saree Gown with Crystals (Set of 2),blue-georgette-saree-gown-with-crystals-(setof2)-rsrw035,Saree Gown,clothing/sarees,Ethnic Wear,Blue,RSRW035,Regalia,,12200,7930,40,5 to 6 Weeks,1,1,No,Blouse-XL,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",RSRW035,RSRW035,,1,Blue Georgette Saree Gown with Crystals (Set of 2),blue-georgette-saree-gown-with-crystals-(setof2)-rsrw035,Saree Gown,clothing/sarees,Ethnic Wear,Blue,RSRW035,Regalia,,12200,7930,40,5 to 6 Weeks,2,4,No,,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"RSRW035XS, RSRW035S, RSRW035M, RSRW035L, RSRW035XL",None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"RSRW035XS, RSRW035S, RSRW035M, RSRW035L, RSRW035XL",size,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",EX000000,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW016,RSRW016XS,Blouse-XS,0,Green Georgette Saree Gown with Threadwork (Set of 2),green-georgette-saree-gown-with-threadwork-(setof2)-rsrw016,Saree Gown,clothing/sarees,Ethnic Wear,Green,RSRW016,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW016,RSRW016S,Blouse-S,0,Green Georgette Saree Gown with Threadwork (Set of 2),green-georgette-saree-gown-with-threadwork-(setof2)-rsrw016,Saree Gown,clothing/sarees,Ethnic Wear,Green,RSRW016,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW016,RSRW016M,Blouse-M,0,Green Georgette Saree Gown with Threadwork (Set of 2),green-georgette-saree-gown-with-threadwork-(setof2)-rsrw016,Saree Gown,clothing/sarees,Ethnic Wear,Green,RSRW016,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-M,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW016,RSRW016L,Blouse-L,0,Green Georgette Saree Gown with Threadwork (Set of 2),green-georgette-saree-gown-with-threadwork-(setof2)-rsrw016,Saree Gown,clothing/sarees,Ethnic Wear,Green,RSRW016,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-L,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW016,RSRW016XL,Blouse-XL,0,Green Georgette Saree Gown with Threadwork (Set of 2),green-georgette-saree-gown-with-threadwork-(setof2)-rsrw016,Saree Gown,clothing/sarees,Ethnic Wear,Green,RSRW016,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-XL,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",RSRW016,RSRW016,,1,Green Georgette Saree Gown with Threadwork (Set of 2),green-georgette-saree-gown-with-threadwork-(setof2)-rsrw016,Saree Gown,clothing/sarees,Ethnic Wear,Green,RSRW016,Regalia,,18700,12155,40,5 to 6 Weeks,2,4,No,,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 13.5"" , Skirt Length - 42"" (standard for all sizes)",Georgette,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"RSRW016XS, RSRW016S, RSRW016M, RSRW016L, RSRW016XL",None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"RSRW016XS, RSRW016S, RSRW016M, RSRW016L, RSRW016XL",size,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",EX000000,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRRW015,RSRRW015XS,Blouse-XS,0,Red Georgette Saree Gown with Crystals (Set of 2),red-georgette-saree-gown-with-crystals-(setof2)-rsrrw015,Saree Gown,clothing/sarees,Ethnic Wear,Red,RSRW015,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRRW015,RSRRW015S,Blouse-S,0,Red Georgette Saree Gown with Crystals (Set of 2),red-georgette-saree-gown-with-crystals-(setof2)-rsrrw015,Saree Gown,clothing/sarees,Ethnic Wear,Red,RSRW015,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRRW015,RSRRW015M,Blouse-M,0,Red Georgette Saree Gown with Crystals (Set of 2),red-georgette-saree-gown-with-crystals-(setof2)-rsrrw015,Saree Gown,clothing/sarees,Ethnic Wear,Red,RSRW015,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-M,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRRW015,RSRRW015L,Blouse-L,0,Red Georgette Saree Gown with Crystals (Set of 2),red-georgette-saree-gown-with-crystals-(setof2)-rsrrw015,Saree Gown,clothing/sarees,Ethnic Wear,Red,RSRW015,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-L,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRRW015,RSRRW015XL,Blouse-XL,0,Red Georgette Saree Gown with Crystals (Set of 2),red-georgette-saree-gown-with-crystals-(setof2)-rsrrw015,Saree Gown,clothing/sarees,Ethnic Wear,Red,RSRW015,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-XL,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,configurable,"15,17,36,19,37",RSRRW015,RSRRW015,,1,Red Georgette Saree Gown with Crystals (Set of 2),red-georgette-saree-gown-with-crystals-(setof2)-rsrrw015,Saree Gown,clothing/sarees,Ethnic Wear,Red,RSRW015,Regalia,,18700,12155,40,5 to 6 Weeks,2,4,No,,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,size,"RSRRW015XS, RSRRW015S, RSRRW015M, RSRRW015L, RSRRW015XL",None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,field,"Bust/Chest,Hip,Waist,Sleeve Length,Shoulders,Armhole,Neck,Length (Shoulder to Knee),Length (Waist to Ankle)",0,0,,0,"1,2,3,4,5,6,7,8,9",,,,,"RSRRW015XS, RSRRW015S, RSRRW015M, RSRRW015L, RSRRW015XL",size,"Blouse-XS,Blouse-S,Blouse-M,Blouse-L,Blouse-XL",EX000000,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW015 ,RSRW015XS,Blouse-XS,0,Black Georgette Saree Gown with Crystals (Set of 2),black-georgette-saree-gown-with-crystals-(setof2)-rsrw015-,Saree Gown,clothing/sarees,Ethnic Wear,Black,RSRW015 ,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-XS,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW015 ,RSRW015S,Blouse-S,0,Black Georgette Saree Gown with Crystals (Set of 2),black-georgette-saree-gown-with-crystals-(setof2)-rsrw015-,Saree Gown,clothing/sarees,Ethnic Wear,Black,RSRW015 ,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-S,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW015 ,RSRW015M,Blouse-M,0,Black Georgette Saree Gown with Crystals (Set of 2),black-georgette-saree-gown-with-crystals-(setof2)-rsrw015-,Saree Gown,clothing/sarees,Ethnic Wear,Black,RSRW015 ,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-M,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
"store_us,store_in,store_stage_en,global_m_sv,india_m_sv","app_us,app_in,store_stage,global_m_web,india_m_web",Women,simple,"15,17,36,19,37",RSRW015 ,RSRW015L,Blouse-L,0,Black Georgette Saree Gown with Crystals (Set of 2),black-georgette-saree-gown-with-crystals-(setof2)-rsrw015-,Saree Gown,clothing/sarees,Ethnic Wear,Black,RSRW015 ,Regalia,,18700,12155,40,5 to 6 Weeks,1,1,No,Blouse-L,,1,1,1,Non Returnable,"Green and black net shirt with antique sequin handwork done on the lower half and pleated bodice. It comes with a lycra net churidar and net dupatta.<ul><li>Color: Green, Black</li><li>Made to Color Option: Maroon, Black, Magenta, Red</li><li>Measurements: B-38, W-32, H-40-42</li><li>Material(s): Shirt & Dupatta: Net, Churidar: Lycra, Net</li><li>Care: Dry Clean Only</li><li>Weight (GRAMS): NA</li><","Blouse Length - 14"" , Skirt Length - 42"" (standard for all sizes)",Georgette,5,0,1,0,0,1,1,1,0,1,1,1,0,1,1,,,,,Kamal,,,None,Regalia by Deepika,,EX_FC_VL_DEL_KAP,,,,,,,,,,,,,,,,,size chart 1
